Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,3466369.000,0,4.659622,4.308578,-0.1063232,-0.1292114,0.9858856,-0.1036224,-0.08985901,0.9905396,
Calibration,3466452.000,0,4.7388,4.2397,-0.135376,-0.1303101,0.9821777,-0.07090759,-0.1094208,0.9914551,
Calibration,3466535.000,0,4.736404,4.376785,-0.1220093,-0.121994,0.9850006,-0.1181488,-0.08332825,0.9894867,
Calibration,3466619.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3466702.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3466785.000,0,4.726868,4.137543,-0.1044464,-0.2298584,0.9675903,-0.003509521,-0.2118835,0.9772797,
Calibration,3466868.000,0,4.508606,4.025818,-0.08331299,-0.2401276,0.9671478,-0.02435303,-0.2153015,0.9762268,
Calibration,3466952.000,0,4.775955,3.924759,-0.1283569,-0.2095184,0.9693298,-0.04663086,-0.2166748,0.9751129,
Calibration,3467035.000,0,4.774734,4.20105,-0.1434174,-0.2307281,0.9623871,-0.0561676,-0.2106781,0.9759369,
Calibration,3467118.000,0,4.848068,4.253754,-0.1661224,-0.1994629,0.9657135,-0.07281494,-0.2091827,0.9751587,
Calibration,3467202.000,0,4.814606,4.308838,-0.1499329,-0.1928101,0.9697113,-0.0769043,-0.2025604,0.9762421,
Calibration,3467285.000,0,4.972458,4.36647,-0.1347961,-0.2160645,0.9670258,-0.07189941,-0.195343,0.9780884,
Calibration,3467368.000,0,4.806213,4.424255,-0.1100311,-0.1765747,0.9781036,-0.0483551,-0.1850281,0.9815369,
Calibration,3467452.000,0,4.680328,4.396317,-0.08334351,-0.1668549,0.9824371,-0.03482056,-0.1750488,0.9839325,
Calibration,3467535.000,0,4.725555,4.379669,-0.07106018,-0.1661224,0.9835358,-0.02114868,-0.1656952,0.9859467,
Calibration,3467618.000,0,4.75502,4.507492,-0.05549622,-0.1385651,0.9887848,-0.02163696,-0.1623688,0.9864807,
Calibration,3467702.000,0,4.868607,4.523788,-0.04850769,-0.1469879,0.9879456,-0.009231567,-0.1462097,0.9891968,
Calibration,3467785.000,0,5.00975,4.5513,-0.08470154,-0.1265259,0.988327,-0.003356934,-0.1576996,0.9874725,
Calibration,3467868.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3467952.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3468035.000,0,4.985672,4.490173,-0.1342621,-0.175415,0.9752808,-0.05322266,-0.1602173,0.9856415,
Calibration,3468118.000,0,4.286087,4.61853,-0.08076477,-0.1802826,0.9802856,-0.07104492,-0.1614838,0.9842987,
Calibration,3468202.000,0,4.829315,4.667313,-0.1197052,-0.1995239,0.9725494,-0.08084106,-0.1627655,0.9833374,
Calibration,3468285.000,0,5.058853,4.66449,-0.1184082,-0.1682281,0.9786072,-0.06300354,-0.1711578,0.9832153,
Calibration,3468368.000,0,5.12883,4.681595,-0.138092,-0.1712494,0.9754944,-0.05596924,-0.1641998,0.9848328,
Calibration,3468452.000,0,4.632416,4.776291,-0.1023865,-0.1880188,0.9768066,-0.05487061,-0.1733704,0.9833221,
Calibration,3468535.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3468618.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3468701.000,0,5.330124,4.47348,-0.1190033,-0.143158,0.9825134,-0.05326843,-0.1857452,0.9811401,
Calibration,3468785.000,0,4.773132,4.553833,-0.07998657,-0.2357941,0.9684906,-0.02124023,-0.1788025,0.9836426,
Calibration,3468868.000,0,5.158325,4.457657,-0.1130676,-0.1902924,0.9751892,-0.01487732,-0.1994476,0.9797821,
Calibration,3468951.000,0,5.189102,4.562317,-0.08822632,-0.1672058,0.9819641,-0.01835632,-0.1785583,0.9837494,
Calibration,3469035.000,0,4.885208,4.685318,-0.05010986,-0.1553345,0.9865875,-0.003631592,-0.1396179,0.9901886,
Calibration,3469118.000,0,5.232239,4.614578,-0.01757813,-0.1461182,0.9891052,0.008392334,-0.152359,0.9882813,
Calibration,3469201.000,0,5.118027,4.697067,-0.02909851,-0.1292725,0.9911804,0.01753235,-0.1306915,0.9912567,
Calibration,3469285.000,0,5.164032,4.714417,-0.01887512,-0.1282196,0.9915619,0.02055359,-0.1075134,0.993988,
Calibration,3469368.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3469451.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3469535.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3469618.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3469701.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3469785.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3469868.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3469951.000,0,5.156494,4.499359,-0.1097412,-0.1839447,0.9767761,-0.05703735,-0.1607208,0.9853363,
Calibration,3470035.000,0,5.39122,4.675095,-0.09106445,-0.1858978,0.9783325,0.0532074,-0.3245087,0.9443817,
Calibration,3470118.000,0,5.221893,4.773132,-0.06115723,-0.1747437,0.9826965,-0.01885986,-0.2033997,0.9788971,
Calibration,3470201.000,0,5.586868,4.711334,-0.1104584,-0.01486206,0.9937592,-0.02584839,-0.04060364,0.9988251,
Calibration,3470284.000,0,5.242279,4.66124,-0.09158325,-0.01916504,0.9956055,-0.03671265,-0.02972412,0.9988708,
Calibration,3470368.000,0,5.268585,4.629272,-0.09753418,-0.3315125,0.938385,-0.009429932,-0.2472839,0.9688873,
Calibration,3470451.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3470534.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3470618.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3470701.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3470784.000,0,5.243423,4.660095,-0.02555847,-0.3604736,0.9324036,0.07118225,-0.1127472,0.9910583,
Calibration,3470868.000,0,5.167328,4.684921,0.01318359,-0.09846497,0.9950409,0.06283569,-0.09143066,0.9938202,
Calibration,3470951.000,0,5.169525,4.572754,0.01068115,-0.1142426,0.9933929,0.06333923,-0.1252441,0.990097,
Calibration,3471034.000,0,5.408203,4.716919,0.004089355,-0.09669495,0.9953003,0.1432648,0.1125336,0.9832611,
Calibration,3471118.000,0,5.309586,4.697678,-0.002868652,-0.1035309,0.9946136,0.03974915,-0.1737518,0.9839783,
Calibration,3471201.000,0,5.341599,4.706787,-0.003295898,-0.1321259,0.9912262,0.1217346,0.07611084,0.9896393,
Calibration,3471284.000,0,5.540955,4.812592,-0.2846375,-0.02796936,0.9582214,-0.1634674,-0.1017609,0.9812775,
Calibration,3471368.000,0,5.372208,4.778381,-0.2601624,-0.01654053,0.9654083,-0.1574097,-0.09121704,0.9833069,
Calibration,3471451.000,0,5.351822,4.753799,-0.2585907,-0.03627014,0.9653015,-0.1438599,-0.08474731,0.9859467,
Calibration,3471534.000,0,5.414169,4.702835,-0.2533875,-0.05258179,0.9659271,-0.1486969,-0.1246948,0.9809875,
Calibration,3471618.000,0,5.416183,4.691544,-0.2230682,-0.07839966,0.9716339,-0.1372375,-0.09738159,0.985733,
Calibration,3471701.000,0,5.479736,4.777359,-0.2243652,-0.0579071,0.9727783,-0.1315918,-0.09739685,0.986496,
Calibration,3471784.000,0,5.412262,4.738281,-0.2405548,-0.0488739,0.9693909,-0.133194,-0.105072,0.9854889,
Calibration,3471867.000,0,5.568756,4.618851,-0.2374115,-0.07180786,0.9687347,-0.1121521,-0.1158905,0.9868927,
Calibration,3471951.000,0,5.284622,4.598801,-0.2132721,-0.1105194,0.9707184,-0.1090698,-0.1272888,0.9858398,
Calibration,3472034.000,0,5.533554,4.692322,-0.220108,-0.1141052,0.9687653,-0.1193695,-0.1557465,0.980545,
Calibration,3472117.000,0,5.094147,4.539612,0.05445862,-0.09928894,0.9935608,0.1041718,-0.1408539,0.9845276,
Calibration,3472201.000,0,5.274231,4.560562,0.06085205,-0.07626343,0.995224,0.09500122,-0.1080322,0.9895935,
Calibration,3472284.000,0,5.290802,4.635529,0.05873108,-0.07804871,0.9952087,0.09629822,-0.09902954,0.9904022,
Calibration,3472367.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3472451.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3472534.000,0,-1,-1,0,0,0,0,0,0,
Calibration,3472617.000,0,5.047897,4.540146,-0.002593994,-0.2077942,0.9781647,0.04669189,-0.2073975,0.9771271,
Calibration,3472717.000,0.05099837,5.239151,4.832275,-0.01330566,-0.1898193,0.98172,0.04234314,-0.1884308,0.9811707,
Calibration,3472834.000,0.05099837,5.263214,4.772842,-0.03730774,-0.1910248,0.9808655,0.04081726,-0.1953583,0.9798737,
Calibration,3472934.000,0.05099837,5.124542,4.659866,-0.000869751,-0.1884003,0.9820862,0.05273438,-0.2021027,0.9779358,
Calibration,3473034.000,0.05099837,4.961166,4.531708,-0.003662109,-0.1855927,0.982605,0.05041504,-0.1927643,0.9799347,
Calibration,3473117.000,0.05099837,4.863449,4.467682,-0.01277161,-0.1796112,0.9836426,0.05160522,-0.19133,0.9801636,
Calibration,3473217.000,0.05099837,4.602737,4.287506,-0.004684448,-0.1906128,0.9816437,0.0447998,-0.2036743,0.9779968,
Calibration,3473325.000,0.05099837,4.735077,4.177124,-0.007415771,-0.1918488,0.9813843,0.02641296,-0.2320251,0.9723358,
Calibration,3473425.000,0.05099837,4.758896,4.437653,0.01049805,-0.2083588,0.9779816,0.03974915,-0.2181244,0.9750977,
Calibration,3473534.000,0.05099837,4.942535,4.486816,-0.004943848,-0.2152863,0.976532,0.03637695,-0.204834,0.9781036,
Calibration,3473650.000,0.05099837,4.902267,4.735184,0.004180908,-0.2172699,0.9760895,0.0430603,-0.2167358,0.9752655,
Calibration,3473750.000,0.05099837,4.966217,4.641693,0.02078247,-0.2102509,0.977417,0.03096008,-0.2198029,0.9750366,
Calibration,3473859.000,0.05099837,5.007126,4.655685,0.01509094,-0.2238007,0.9745026,0.02897644,-0.2356567,0.9713898,
Calibration,3473959.000,0.05099837,5.081833,4.678925,0.01583862,-0.2200317,0.9753571,0.02342224,-0.2306824,0.9727325,
Calibration,3474050.000,0.05099837,5.185959,4.685333,0.01400757,-0.2178345,0.9758759,0.01481628,-0.2301483,0.9730377,
Calibration,3474159.000,0.05099837,5.089325,4.709213,0.01203918,-0.2392273,0.9708862,0.01855469,-0.2516174,0.9676361,
Calibration,3474259.000,0.05099837,5.14389,4.678131,0.01165771,-0.2354126,0.971817,0.02000427,-0.2561646,0.9664154,
Calibration,3474350.000,0.05099837,5.208008,4.763367,0.01187134,-0.2339783,0.972168,0.01345825,-0.2421875,0.9701233,
Calibration,3474450.000,0.05099837,5.232437,4.773651,0.012146,-0.2304535,0.9729919,0.01582336,-0.2355042,0.9717407,
Calibration,3474550.000,0.05099837,5.233444,4.790359,0.01324463,-0.2291718,0.9732819,0.01603699,-0.2436523,0.9697266,
Calibration,3474659.000,0.1098479,5.250504,4.855911,0.01190186,-0.223175,0.9747009,0.02018738,-0.2559967,0.9664612,
Calibration,3474775.000,0.1098479,-1,-1,0,0,0,0,0,0,
Calibration,3474884.000,0.1098479,-1,-1,0,0,0,0,0,0,
Calibration,3474983.000,0.1098479,4.588806,4.12883,0.04690552,-0.2602692,0.964386,0.1112061,-0.2445984,0.9632111,
Calibration,3475075.000,0.1098479,4.51384,4.002777,0.04681396,-0.2424316,0.9690247,0.1174927,-0.2527313,0.9603729,
Calibration,3475175.000,0.1098479,4.42485,3.866791,0.0340271,-0.2589264,0.9652863,0.1169128,-0.2619324,0.957962,
Calibration,3475275.000,0.1098479,4.384033,3.893585,0.03215027,-0.266098,0.9633942,0.1183929,-0.2639771,0.9572296,
Calibration,3475383.000,0.1098479,4.396637,3.934174,0.03552246,-0.2625122,0.9642639,0.1123047,-0.2576904,0.959671,
Calibration,3475475.000,0.1098479,4.527496,4.08429,0.04777527,-0.2281036,0.9724579,0.0579834,-0.2253876,0.9725342,
Calibration,3475583.000,0.1098479,4.645477,4.206787,0.04728699,-0.217392,0.9749298,0.0513916,-0.2288055,0.9721069,
Calibration,3475700.000,0.1098479,4.708069,4.280182,0.0480957,-0.2125244,0.9759674,0.05575562,-0.2264252,0.9724274,
Calibration,3475808.000,0.1098479,4.675186,4.355408,0.04470825,-0.2178802,0.9749451,0.0587616,-0.2230072,0.9730377,
Calibration,3475908.000,0.1098479,4.743637,4.414993,0.04452515,-0.2236481,0.9736481,0.05770874,-0.2255402,0.9725189,
Calibration,3476017.000,0.1098479,4.827896,4.481812,0.04679871,-0.2158203,0.975296,0.05484009,-0.2223511,0.9734192,
Calibration,3476117.000,0.1098479,4.810089,4.55687,0.04489136,-0.2168274,0.9751587,0.05699158,-0.2266388,0.9723053,
Calibration,3476217.000,0.1098479,4.868896,4.561859,0.04701233,-0.2279053,0.9725342,0.05241394,-0.2338257,0.9708557,
Calibration,3476317.000,0.1098479,4.890579,4.561661,0.0499115,-0.2300568,0.9718933,0.05076599,-0.2409821,0.9691925,
Calibration,3476417.000,0.1098479,4.9422,4.636124,0.05032349,-0.2293396,0.9720306,0.04344177,-0.2632446,0.9637451,
Calibration,3476500.000,0.1098479,4.961945,4.678085,0.04975891,-0.2309113,0.9716949,0.04785156,-0.2535248,0.9661407,
Calibration,3476591.000,0.1098479,5.011765,4.678558,0.05206299,-0.2336731,0.9709167,0.04734802,-0.2485199,0.967453,
Calibration,3476700.000,0.1803238,5.068542,4.692856,0.05122375,-0.2403259,0.9693298,0.04788208,-0.255249,0.965683,
Calibration,3476808.000,0.1803238,5.062668,4.66394,0.05001831,-0.2483063,0.9673767,0.04953003,-0.2525177,0.9663086,
Calibration,3476916.000,0.1803238,5.043396,4.551758,0.05201721,-0.2513885,0.9664764,0.05253601,-0.2380981,0.9698029,
