Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,2217583.000,0,3.739899,4.143906,-0.005493164,-0.3802948,0.9248352,0.0335083,-0.3514099,0.9356079,
Calibration,2217666.000,0,4.155563,4.604004,-0.01763916,-0.2996521,0.9538727,0.0393219,-0.296814,0.9541168,
Calibration,2217749.000,0,-1,-1,0,0,0,0,0,0,
Calibration,2217833.000,0,-1,-1,0,0,0,0,0,0,
Calibration,2217916.000,0,4.229858,4.67717,0.21138,-0.1326904,0.968338,0.266098,-0.1423492,0.9533691,
Calibration,2217999.000,0,4.231232,4.819473,0.2090912,-0.1386414,0.9680023,0.2802124,-0.1438446,0.9490967,
Calibration,2218083.000,0,4.326767,4.786591,-0.01924133,0.0532074,0.9983826,0.04551697,0.06106567,0.9970856,
Calibration,2218166.000,0,4.369492,4.745972,-0.03407288,0.06655884,0.9971924,0.03129578,0.06892395,0.9971161,
Calibration,2218250.000,0,4.346832,4.751663,-0.02116394,0.06326294,0.997757,0.03462219,0.07025146,0.9969177,
Calibration,2218333.000,0,4.258728,4.626083,-0.1678619,0.02941895,0.9853668,-0.1048279,0.03627014,0.9938202,
Calibration,2218416.000,0,4.167664,4.666718,-0.2606201,0.02047729,0.96521,-0.1703491,-0.015625,0.9852448,
Calibration,2218499.000,0,4.244156,4.675262,-0.1896667,0.01173401,0.9817657,-0.1273346,-0.005126953,0.9918365,
Calibration,2218583.000,0,4.272034,4.46373,-0.4198761,-0.03178406,0.9070129,-0.3078918,-0.05599976,0.9497681,
Calibration,2218666.000,0,4.121185,4.500687,-0.3757477,-0.05627441,0.9250031,-0.2755127,-0.04603577,0.9601898,
Calibration,2218749.000,0,4.072968,4.424301,-0.3513947,-0.06170654,0.9341736,-0.2653809,-0.06964111,0.9616241,
Calibration,2218833.000,0,4.153671,4.425003,-0.3605194,-0.05534363,0.9310913,-0.2769775,-0.07019043,0.9582977,
Calibration,2218916.000,0,4.038284,4.56102,-0.3598175,-0.05874634,0.9311676,-0.2870789,-0.03126526,0.9573822,
Calibration,2218999.000,0,3.893845,4.574905,-0.3521271,-0.06034851,0.9339905,-0.2812347,-0.05056763,0.9582977,
Calibration,2219082.000,0,4.058136,4.511047,-0.3629913,-0.05990601,0.9298553,-0.2796021,-0.05319214,0.9586334,
Calibration,2219166.000,0,4.00589,4.719193,-0.367218,-0.07646179,0.9269714,-0.2844391,-0.04920959,0.9574127,
Calibration,2219249.000,0,4.248703,4.815292,-0.3977356,-0.05776978,0.9156647,-0.2874146,-0.0557251,0.9561768,
