Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,191094.000,0.3528309,2.884445,2.6884,-0.08999634,-0.02828979,0.9955292,-0.03291321,-0.02929688,0.9990234,
Calibration,191186.000,0.3528309,2.911804,2.716629,-0.0927887,-0.02903748,0.9952545,-0.03381348,-0.02012634,0.9992218,
Calibration,191294.000,0.3528309,2.963455,2.793488,-0.09536743,-0.03027344,0.9949799,-0.03163147,-0.01924133,0.9993134,
Calibration,191394.000,0.3528309,2.997421,2.860153,-0.09118652,-0.03413391,0.9952393,-0.03175354,-0.01382446,0.9993896,
Calibration,191502.000,0.3528309,2.995255,2.828583,-0.0891571,-0.03471375,0.9954071,-0.03337097,-0.01751709,0.9992828,
Calibration,191594.000,0.3528309,2.944138,2.810623,-0.09059143,-0.03511047,0.9952545,-0.03547668,-0.02175903,0.9991302,
Calibration,191694.000,0.3528309,2.899658,2.744736,-0.0904541,-0.03474426,0.995285,-0.03417969,-0.02232361,0.9991608,
Calibration,191794.000,0.3528309,2.868271,2.690292,-0.09260559,-0.0317688,0.9951935,-0.03045654,-0.0214386,0.9992981,
Calibration,191894.000,0.3528309,2.824539,2.693253,-0.08442688,-0.03125,0.9959259,-0.04052734,-0.02177429,0.9989319,
Calibration,192010.000,0.4118961,2.833496,2.756561,-0.085495,-0.03398132,0.9957581,-0.03927612,-0.02067566,0.9990082,
Calibration,192110.000,0.4118961,2.873245,2.742432,-0.08908081,-0.0322876,0.9954987,-0.03651428,-0.01907349,0.9991455,
Calibration,192219.000,0.4118961,2.884094,2.749191,-0.08979797,-0.03121948,0.9954681,-0.03681946,-0.01930237,0.9991302,
Calibration,192319.000,0.4118961,2.873444,2.731781,-0.08927917,-0.02851868,0.9955902,-0.03518677,-0.02139282,0.9991455,
Calibration,192419.000,0.4118961,2.736603,2.620438,-0.0879364,-0.03256226,0.9955902,-0.03868103,-0.02153015,0.9990082,
Calibration,192510.000,0.4118961,2.651306,2.556946,-0.09379578,-0.03683472,0.9949036,-0.03514099,-0.02563477,0.9990387,
Calibration,192619.000,0.4118961,2.630219,2.516083,-0.09846497,-0.03514099,0.9945068,-0.02522278,-0.02479553,0.9993591,
Calibration,192735.000,0.4118961,2.628967,2.520691,-0.100235,-0.03511047,0.994339,-0.03433228,-0.02697754,0.9990387,
Calibration,192844.000,0.4118961,2.673035,2.666077,-0.1011047,-0.03224182,0.994339,-0.03471375,-0.02154541,0.9991608,
Calibration,192960.000,0.4118961,2.707764,2.600098,-0.1013641,-0.03143311,0.994339,-0.0362854,-0.021698,0.9990997,
Calibration,193077.000,0.4118961,2.734528,2.612946,-0.09455872,-0.03063965,0.9950409,-0.03620911,-0.02175903,0.9990997,
Calibration,193185.000,0.4118961,2.734833,2.59935,-0.09919739,-0.0315094,0.9945679,-0.03733826,-0.02554321,0.9989624,
Calibration,193293.000,0.4118961,2.744705,2.597595,-0.09869385,-0.03160095,0.9946136,-0.03912354,-0.026474,0.9988708,
Calibration,193402.000,0.4118961,2.724243,2.59729,-0.09494019,-0.03173828,0.9949646,-0.03855896,-0.02134705,0.9990234,
Calibration,193502.000,0.4118961,2.756683,2.59668,-0.1000671,-0.03125,0.9944763,-0.03704834,-0.02122498,0.9990845,
Calibration,193602.000,0.4118961,2.782974,2.606293,-0.09596252,-0.03768921,0.9946594,-0.03868103,-0.02241516,0.9989929,
Calibration,193710.000,0.4118961,2.797897,2.634338,-0.09777832,-0.03405762,0.9946136,-0.0405426,-0.02406311,0.9988861,
Calibration,193818.000,0.4118961,2.853806,2.692139,-0.1057434,-0.02909851,0.9939575,-0.02967834,-0.02210999,0.9993134,
Calibration,193918.000,0.4118961,2.715317,2.718414,-0.0973053,-0.01939392,0.9950562,-0.01898193,-0.01519775,0.9996948,
Calibration,194027.000,0.4706888,2.843185,2.732162,-0.1005249,-0.01461792,0.994812,-0.02539063,-0.03608704,0.9990234,
Calibration,194127.000,0.4706888,2.812088,2.787338,-0.1009827,-0.01031494,0.9948273,-0.02871704,-0.03260803,0.999054,
Calibration,194227.000,0.4706888,2.843399,2.748611,-0.1014709,-0.01399231,0.9947357,-0.03500366,-0.02780151,0.9989929,
Calibration,194335.000,0.4706888,2.747147,2.676605,-0.09829712,-0.01528931,0.9950256,-0.03541565,-0.02722168,0.9989929,
Calibration,194435.000,0.4706888,2.619827,2.568481,-0.1016693,-0.01460266,0.9947052,-0.03581238,-0.02148438,0.999115,
Calibration,194535.000,0.4706888,2.525635,2.516754,-0.1003265,-0.02166748,0.9947052,-0.04161072,-0.02046204,0.9989166,
Calibration,194643.000,0.4706888,2.461472,2.374207,-0.1018372,-0.02424622,0.9944916,-0.04103088,-0.01844788,0.9989777,
Calibration,194751.000,0.4706888,2.487106,2.393692,-0.103363,-0.0254364,0.9943085,-0.03839111,-0.01887512,0.9990692,
Calibration,194860.000,0.4706888,2.48642,2.4366,-0.1035767,-0.02571106,0.994278,-0.03767395,-0.01994324,0.9990845,
Calibration,194976.000,0.4706888,2.501709,2.458221,-0.1011047,-0.02438354,0.9945679,-0.04402161,-0.02859497,0.9986115,
Calibration,195085.000,0.4706888,2.536011,2.463837,-0.1040497,-0.02607727,0.9942169,-0.03927612,-0.0271759,0.9988556,
Calibration,195201.000,0.4706888,2.593201,2.462631,-0.1062317,-0.02349854,0.9940491,-0.04208374,-0.02430725,0.9988098,
Calibration,195310.000,0.4706888,2.577072,2.463058,-0.1039734,-0.02406311,0.994278,-0.04309082,-0.02326965,0.9987946,
Calibration,195418.000,0.4706888,2.704376,2.578033,0.02532959,0.01438904,0.9995728,0.08891296,0.0304718,0.9955597,
Calibration,195526.000,0.4706888,2.802231,2.580902,0.04318237,0.02516174,0.9987488,0.1055145,0.02975464,0.9939575,
Calibration,195626.000,0.4706888,2.806747,2.632202,0.04293823,0.02526855,0.9987488,0.1043854,0.0289917,0.9941101,
Calibration,195726.000,0.4706888,2.774536,2.641373,0.04507446,0.02697754,0.9986115,0.1073303,0.03395081,0.9936371,
Calibration,195826.000,0.4706888,2.765305,2.635864,0.04386902,0.02841187,0.9986267,0.1069946,0.03501892,0.9936371,
Calibration,195943.000,0.4706888,2.729614,2.605515,0.04577637,0.02874756,0.9985352,0.107666,0.03314209,0.9936218,
Calibration,196051.000,0.5293096,2.708359,2.571503,0.04510498,0.02746582,0.9985962,0.110672,0.03427124,0.9932556,
Calibration,196159.000,0.5293096,2.706909,2.570633,0.04423523,0.0267334,0.9986572,0.1117249,0.0369873,0.993042,
Calibration,196268.000,0.5293096,2.706512,2.571442,0.04376221,0.0241394,0.9987488,0.1087646,0.03459167,0.993454,
Calibration,196368.000,0.5293096,2.695984,2.562515,0.04257202,0.02507019,0.998764,0.1116028,0.03407288,0.9931641,
Calibration,196476.000,0.5293096,2.622665,2.479904,0.04272461,0.02540588,0.9987488,0.1100616,0.03363037,0.9933472,
Calibration,196576.000,0.5293096,2.614639,2.433563,0.04188538,0.02296448,0.9988556,0.1107178,0.03581238,0.9931946,
Calibration,196684.000,0.5293096,2.599609,2.387772,0.04032898,0.02426147,0.9988861,0.1104431,0.03285217,0.9933319,
Calibration,196793.000,0.5293096,2.628372,2.456268,0.0415802,0.02522278,0.9988098,0.1095886,0.03295898,0.9934235,
Calibration,196893.000,0.5293096,2.700882,2.506989,0.0422821,0.02592468,0.998764,0.1088715,0.03161621,0.9935455,
Calibration,196993.000,0.5293096,2.767075,2.584152,0.04252625,0.02516174,0.998764,0.1047211,0.03033447,0.9940338,
Calibration,197101.000,0.5293096,2.823151,2.636993,0.03996277,0.0280304,0.9987946,0.1034851,0.03114319,0.9941406,
Calibration,197201.000,0.5293096,2.832275,2.685654,0.04022217,0.02861023,0.9987793,0.1038361,0.03218079,0.9940643,
Calibration,197301.000,0.5293096,2.802902,2.649643,0.03945923,0.02487183,0.9989014,0.1032715,0.03256226,0.9941101,
Calibration,197401.000,0.5293096,2.753387,2.601563,0.0395813,0.02330017,0.9989319,0.1028748,0.03230286,0.9941559,
Calibration,197509.000,0.5293096,2.743607,2.587845,0.03894043,0.02261353,0.9989777,0.1018372,0.03167725,0.9942932,
Calibration,197609.000,0.5293096,2.765091,2.636841,0.0401001,0.02583313,0.9988556,0.1011505,0.03205872,0.994339,
Calibration,197717.000,0.5293096,2.83606,2.687408,0.04048157,0.02583313,0.9988403,0.1013031,0.03425598,0.9942627,
Calibration,197817.000,0.5293096,2.891907,2.772659,0.03892517,0.02824402,0.9988403,0.09802246,0.03642273,0.9945068,
Calibration,197926.000,0.5293096,2.906616,2.773041,0.03991699,0.02807617,0.9987946,0.09739685,0.03614807,0.9945831,
Calibration,198026.000,0.5880399,2.874161,2.748795,0.03994751,0.02908325,0.998764,0.101532,0.03500366,0.9942017,
Calibration,198134.000,0.5880399,2.802048,2.667007,0.03915405,0.03089905,0.9987488,0.1021271,0.03309631,0.9942169,
Calibration,198234.000,0.5880399,2.793823,2.671555,0.03929138,0.02867126,0.9988098,0.1004944,0.03375244,0.9943542,
Calibration,198326.000,0.5880399,2.81076,2.674484,0.04103088,0.03097534,0.9986725,0.1008759,0.03309631,0.994339,
Calibration,198442.000,0.5880399,2.754944,2.634079,0.04089355,0.02748108,0.9987793,0.1020355,0.03164673,0.9942627,
Calibration,198551.000,0.5880399,2.653854,2.505295,0.03857422,0.02522278,0.9989319,0.1010742,0.03218079,0.9943542,
Calibration,198659.000,0.5880399,2.587616,2.455917,0.03924561,0.02514648,0.9989014,0.1049805,0.02868652,0.9940491,
Calibration,198759.000,0.5880399,2.598038,2.424103,0.04055786,0.02532959,0.9988403,0.1062164,0.02890015,0.9939117,
Calibration,198859.000,0.5880399,2.617661,2.45517,0.03930664,0.02462769,0.9989166,0.1040802,0.02702332,0.9941864,
Calibration,198984.000,0.5880399,2.662186,2.49884,0.03572083,0.02053833,0.9991455,0.09945679,0.02915955,0.9945984,
Calibration,199084.000,0.5880399,2.690903,2.51825,0.03648376,0.02255249,0.9990692,0.09851074,0.02934265,0.9946899,
Calibration,199192.000,0.5880399,2.719025,2.522125,0.03608704,0.02452087,0.9990387,0.1011963,0.03076172,0.9943848,
Calibration,199284.000,0.5880399,2.70607,2.550903,0.03645325,0.02322388,0.999054,0.1006012,0.0296936,0.9944763,
Calibration,199392.000,0.5880399,2.724304,2.592834,0.03291321,0.02459717,0.9991455,0.1045227,0.03799438,0.9937897,
Calibration,199500.000,0.5880399,2.733963,2.652496,0.03608704,0.02778625,0.9989471,0.1013947,0.03356934,0.994278,
Calibration,199609.000,0.5880399,2.79335,2.650772,0.0350647,0.02812195,0.9989777,0.1019592,0.03094482,0.9942932,
Calibration,199717.000,0.5880399,2.782578,2.621414,0.03843689,0.02946472,0.9988251,0.09896851,0.03089905,0.9945984,
Calibration,199825.000,0.5880399,2.748291,2.586823,0.03625488,0.0302887,0.9988708,0.09715271,0.03160095,0.9947662,
Calibration,199942.000,0.5880399,2.74881,2.588043,0.0382843,0.02812195,0.9988556,0.09844971,0.03193665,0.9946136,
Calibration,200042.000,0.6469958,2.822006,2.631912,0.03825378,0.02947998,0.9988251,0.100769,0.03109741,0.9944153,
Calibration,200142.000,0.6469958,2.822205,2.674957,0.03872681,0.0319519,0.9987335,0.09880066,0.02975464,0.9946594,
Calibration,200250.000,0.6469958,2.831711,2.676071,0.03646851,0.03439331,0.9987335,0.09880066,0.03265381,0.9945679,
Calibration,200350.000,0.6469958,2.810699,2.640915,0.03637695,0.02761841,0.9989471,0.09506226,0.03152466,0.9949646,
Calibration,200459.000,0.6469958,2.679291,2.546188,0.03619385,0.02706909,0.9989624,0.09637451,0.03179932,0.9948273,
Calibration,200575.000,0.6469958,2.607834,2.444016,0.03369141,0.02256775,0.999176,0.09666443,0.02876282,0.9948883,
Calibration,200692.000,0.6469958,2.536087,2.381912,0.03413391,0.01939392,0.9992218,0.09474182,0.02850342,0.9950867,
Calibration,200783.000,0.6469958,2.547531,2.428635,0.03034973,0.01792908,0.9993744,0.0970459,0.02630615,0.9949188,
Calibration,200883.000,0.6469958,2.576492,2.470444,0.02856445,0.01719666,0.9994354,0.095047,0.02664185,0.9951019,
Calibration,200983.000,0.6469958,2.581299,2.452637,0.02716064,0.01799011,0.9994659,0.09387207,0.02740479,0.9951935,
Calibration,201100.000,0.6469958,2.545364,2.470367,0.0300293,0.01625061,0.9994049,0.09358215,0.02648926,0.9952545,
Calibration,201200.000,0.6469958,2.545609,2.424149,0.02674866,0.01533508,0.9995117,0.09432983,0.0282135,0.9951324,
Calibration,201308.000,0.6469958,2.535339,2.419113,0.02754211,0.0158844,0.9994812,0.09449768,0.02865601,0.9951019,
Calibration,201417.000,0.6469958,2.582748,2.442413,0.02816772,0.01803589,0.9994354,0.09506226,0.02865601,0.9950562,
Calibration,201525.000,0.6469958,2.583084,2.485474,0.02667236,0.0196991,0.9994354,0.09121704,0.02604675,0.9954834,
Calibration,201642.000,0.6469958,2.571747,2.486145,0.02682495,0.01908875,0.9994507,0.09362793,0.02864075,0.9951935,
Calibration,201742.000,0.6469958,2.585953,2.470566,0.02697754,0.01889038,0.9994507,0.09359741,0.0280304,0.9952087,
Calibration,201850.000,0.6469958,2.589096,2.495193,0.0276947,0.01898193,0.9994354,0.09359741,0.02729797,0.995224,
Calibration,201958.000,0.6469958,2.595322,2.458466,0.02709961,0.01808167,0.9994659,0.0934906,0.02810669,0.9952087,
Calibration,202058.000,0.6469958,2.617081,2.47142,0.02655029,0.02070618,0.9994202,0.09301758,0.02978516,0.9952087,
Calibration,202167.000,0.7056618,2.599274,2.473785,0.02580261,0.02310181,0.9993896,0.09196472,0.02937317,0.9953156,
Calibration,202275.000,0.7056618,2.590057,2.475143,0.02650452,0.01858521,0.9994659,0.09310913,0.03048706,0.9951782,
Calibration,202383.000,0.7056618,2.546616,2.466141,0.02592468,0.02043152,0.9994507,0.09347534,0.03166199,0.9951172,
Calibration,202491.000,0.7056618,2.462082,2.427002,0.02752686,0.01631165,0.9994812,0.09292603,0.03163147,0.995163,
Calibration,202608.000,0.7056618,2.388397,2.30925,0.0269165,0.01806641,0.9994659,0.09338379,0.03466797,0.9950104,
Calibration,202708.000,0.7056618,2.34967,2.299301,0.02703857,0.01481628,0.9995117,0.09474182,0.03733826,0.9947968,
Calibration,202816.000,0.7056618,2.368759,2.357971,0.02664185,0.0133667,0.9995422,0.09529114,0.03546143,0.994812,
Calibration,202916.000,0.7056618,2.447266,2.400528,0.02554321,0.01741028,0.9995117,0.09538269,0.034729,0.9948273,
Calibration,203016.000,0.7056618,2.568069,2.492706,0.02700806,0.01916504,0.9994507,0.09162903,0.03526306,0.995163,
Calibration,203125.000,0.7056618,2.586746,2.42897,0.02427673,0.02250671,0.9994507,0.09265137,0.03164673,0.9951935,
Calibration,203241.000,0.7056618,2.571701,2.421982,0.02467346,0.02386475,0.9994049,0.09254456,0.02912903,0.9952698,
Calibration,203358.000,0.7056618,2.588272,2.457703,0.02458191,0.02537537,0.9993744,0.09373474,0.03303528,0.9950409,
Calibration,203458.000,0.7056618,2.602997,2.497269,0.02305603,0.02435303,0.9994354,0.09280396,0.0362854,0.9950104,
Calibration,203566.000,0.7056618,2.606094,2.502075,0.02107239,0.02252197,0.9995117,0.09410095,0.03657532,0.9948883,
Calibration,203675.000,0.7056618,2.628342,2.527771,0.02030945,0.02255249,0.999527,0.0884552,0.03666687,0.9953918,
Calibration,203783.000,0.7056618,2.679626,2.569138,0.01821899,0.02340698,0.9995575,0.08860779,0.03672791,0.9953766,
Calibration,203874.000,0.7056618,2.698013,2.574402,0.01699829,0.02630615,0.9994965,0.08703613,0.03730774,0.9954987,
Calibration,203983.000,0.7056618,2.709473,2.562424,0.0177002,0.02616882,0.9994965,0.08734131,0.03489685,0.9955597,
Calibration,204091.000,0.7650596,2.700012,2.596649,0.01753235,0.02546692,0.9995117,0.08665466,0.03712463,0.9955444,
Calibration,204191.000,0.7650596,2.720642,2.603317,0.01739502,0.02464294,0.9995422,0.08662415,0.03639221,0.995575,
Calibration,204299.000,0.7650596,2.739059,2.615097,0.01759338,0.02464294,0.999527,0.08528137,0.03414917,0.9957581,
Calibration,204408.000,0.7650596,2.727264,2.615936,0.01898193,0.02670288,0.9994507,0.08627319,0.03799438,0.9955444,
Calibration,204516.000,0.7650596,2.644714,2.538513,0.0173645,0.02677917,0.9994812,0.08558655,0.04127502,0.9954681,
Calibration,204624.000,0.7650596,2.509003,2.415298,0.01858521,0.02571106,0.9994812,0.08500671,0.0418396,0.9954987,
Calibration,204724.000,0.7650596,2.485779,2.37825,0.01759338,0.02392578,0.9995575,0.0831604,0.04281616,0.9956055,
Calibration,204833.000,0.7650596,2.453766,2.401825,0.01530457,0.02326965,0.9996033,0.08392334,0.04112244,0.9956207,
Calibration,204933.000,0.7650596,2.488129,2.467545,0.01519775,0.02539063,0.9995575,0.08454895,0.03839111,0.9956665,
Calibration,205033.000,0.7650596,2.5495,2.534836,0.01547241,0.02207947,0.9996338,0.08520508,0.03814697,0.9956207,
Calibration,205133.000,0.7650596,2.528152,2.481201,-0.0103302,0.1311646,0.9913025,0.05970764,0.1284637,0.9899139,
Calibration,205249.000,0.7650596,2.592133,2.44519,-0.009094238,0.126236,0.9919434,0.05613708,0.1419678,0.988266,
Calibration,205357.000,0.7650596,2.580521,2.436646,-0.01220703,0.1335602,0.9909515,0.05258179,0.1449585,0.9880371,
Calibration,205457.000,0.7650596,2.576004,2.440826,-0.01913452,0.1336365,0.9908447,0.05010986,0.1481476,0.9876862,
Calibration,205566.000,0.7650596,2.518646,2.422958,-0.0188446,0.134552,0.9907227,0.04646301,0.147934,0.9878998,
Calibration,205674.000,0.7650596,2.460114,2.422058,-0.01533508,0.1464691,0.98909,0.04388428,0.1462097,0.988266,
Calibration,205774.000,0.7650596,2.421204,2.395386,-0.01530457,0.1448975,0.9893188,0.0436554,0.1461639,0.9882813,
Calibration,205882.000,0.7650596,2.450974,2.353302,-0.01927185,0.1448822,0.9892578,0.04223633,0.1464844,0.9882965,
Calibration,205982.000,0.7650596,2.427322,2.347534,-0.02366638,0.147934,0.9887085,0.03956604,0.1473389,0.9882813,
Calibration,206082.000,0.7650596,2.455063,2.348343,-0.02485657,0.1458435,0.9889832,0.04142761,0.1382904,0.9895172,
Calibration,206191.000,0.8237922,2.476593,2.382828,-0.022995,0.1427612,0.9894867,0.04327393,0.1354065,0.9898376,
Calibration,206299.000,0.8237922,2.490555,2.453751,-0.02262878,0.1405945,0.9898071,0.0431366,0.1345825,0.9899597,
Calibration,206416.000,0.8237922,2.500198,2.464294,-0.02223206,0.1416779,0.9896545,0.04446411,0.1405029,0.9890747,
Calibration,206524.000,0.8237922,2.480057,2.395172,-0.02456665,0.1429749,0.9894104,0.0422821,0.1408386,0.9891205,
Calibration,206632.000,0.8237922,2.384644,2.292679,-0.02891541,0.1452332,0.9889679,0.04136658,0.1467438,0.9882965,
Calibration,206732.000,0.8237922,2.323059,2.226242,-0.02742004,0.1450958,0.9890289,0.04272461,0.1478577,0.9880829,
Calibration,206849.000,0.8237922,2.263168,2.214371,-0.02635193,0.1443481,0.9891663,0.04408264,0.1499481,0.9877014,
Calibration,206949.000,0.8237922,2.300919,2.226852,-0.0241394,0.1463623,0.9889221,0.04322815,0.1462708,0.9882965,
Calibration,207049.000,0.8237922,2.385147,2.255859,-0.02687073,0.1399689,0.9897766,0.04197693,0.1475983,0.9881439,
Calibration,207165.000,0.8237922,2.417389,2.303833,-0.02574158,0.140976,0.9896698,0.04336548,0.1418304,0.9889374,
Calibration,207265.000,0.8237922,2.444382,2.360352,-0.02581787,0.1334381,0.9907074,0.04342651,0.1462555,0.9882813,
Calibration,207374.000,0.8237922,2.417511,2.321106,-0.02532959,0.1306305,0.9911041,0.04278564,0.1396027,0.9892731,
Calibration,207490.000,0.8237922,2.397186,2.331955,-0.02209473,0.1303711,0.9912109,0.04315186,0.1423645,0.9888611,
Calibration,207590.000,0.8237922,2.347519,2.313019,-0.02436829,0.1284943,0.9914093,0.04360962,0.1381226,0.9894409,
Calibration,207690.000,0.8237922,2.372421,2.324524,-0.02880859,0.1274872,0.9914093,0.04269409,0.1362457,0.9897461,
Calibration,207799.000,0.8237922,2.33931,2.325562,-0.02114868,0.1275787,0.9915924,0.04528809,0.135788,0.9897003,
Calibration,207899.000,0.8237922,2.344559,2.332535,-0.02140808,0.12854,0.9914703,0.04272461,0.1369934,0.9896393,
Calibration,208007.000,0.8237922,2.373428,2.357681,-0.0274353,0.1287079,0.9912872,0.04100037,0.1365967,0.9897766,
Calibration,208107.000,0.88269,2.386169,2.355743,-0.02449036,0.1286011,0.9913788,0.0411377,0.1384583,0.989502,
Calibration,208215.000,0.88269,2.436325,2.346222,-0.02824402,0.1318207,0.99086,0.03874207,0.1398163,0.9894104,
Calibration,208323.000,0.88269,2.438705,2.336655,-0.02871704,0.1360626,0.9902802,0.03648376,0.1390686,0.9896088,
Calibration,208432.000,0.88269,2.373978,2.312134,-0.02897644,0.1335297,0.9906158,0.03500366,0.1383057,0.9897614,
Calibration,208548.000,0.88269,2.320587,2.280472,-0.02932739,0.1328278,0.9906921,0.03645325,0.1353607,0.9901123,
Calibration,208648.000,0.88269,2.256866,2.259537,-0.02566528,0.1337738,0.9906769,0.03587341,0.1369171,0.9899292,
Calibration,208757.000,0.88269,2.20047,2.235123,-0.02867126,0.1339722,0.9905548,0.03588867,0.1342773,0.9902802,
Calibration,208857.000,0.88269,2.301117,2.220428,-0.02552795,0.1279297,0.9914398,0.03952026,0.124115,0.9914703,
Calibration,208965.000,0.88269,2.294724,2.24144,-0.02613831,0.1261597,0.9916534,0.0411377,0.1247101,0.991333,
Calibration,209073.000,0.88269,2.310287,2.267059,-0.02052307,0.1251678,0.9919128,0.03749084,0.1294556,0.9908752,
Calibration,209182.000,0.88269,2.344849,2.3508,0.01148987,0.08753967,0.9960938,0.06765747,0.1160278,0.9909363,
Calibration,209290.000,0.88269,2.335846,2.175995,0.1512146,-0.02778625,0.9880981,0.1967316,-0.0009002686,0.9804535,
Calibration,209398.000,0.88269,-1,-1,0,0,0,0,0,0,
Calibration,209498.000,0.88269,-1,-1,0,0,0,0,0,0,
Calibration,209607.000,0.88269,-1,-1,0,0,0,0,0,0,
Calibration,209707.000,0.88269,-1,-1,0,0,0,0,0,0,
Calibration,209815.000,0.88269,2.60611,2.560303,0.03889465,-0.04824829,0.9980774,0.09770203,-0.03933716,0.9944305,
Calibration,209923.000,0.88269,2.549606,2.483643,0.0422821,-0.02682495,0.9987335,0.08729553,-0.04095459,0.9953308,
Calibration,210031.000,0.88269,2.545715,2.522202,0.03237915,-0.03062439,0.9989929,0.09135437,-0.01916504,0.9956207,
Calibration,210148.000,0.9413775,2.378357,2.369171,0.03152466,-0.03694153,0.9988098,0.09550476,-0.01176453,0.9953461,
Calibration,210256.000,0.9413775,2.153595,2.290192,0.03636169,-0.03944397,0.9985504,0.0916748,-0.02339172,0.9954987,
Calibration,210356.000,0.9413775,2.290268,2.154556,0.02876282,-0.02088928,0.9993591,0.08532715,-0.02401733,0.996048,
Calibration,210465.000,0.9413775,2.258698,2.164352,0.02957153,-0.01849365,0.9993896,0.08726501,-0.01589966,0.996048,
Calibration,210573.000,0.9413775,2.270004,2.144012,0.03086853,-0.02198792,0.9992676,0.08850098,-0.01980591,0.9958649,
Calibration,210673.000,0.9413775,2.240936,2.14061,0.03108215,-0.02737427,0.9991302,0.08921814,-0.02037048,0.9957886,
Calibration,210790.000,0.9413775,2.212997,2.135803,0.02929688,-0.02835083,0.9991608,0.09107971,-0.02197266,0.9955902,
Calibration,210898.000,0.9413775,2.223831,2.123047,0.0269928,-0.02542114,0.9992981,0.09233093,-0.02093506,0.9954987,
Calibration,211015.000,0.9413775,2.218781,2.111359,0.02861023,-0.03231812,0.999054,0.09210205,-0.0231781,0.9954681,
Calibration,211123.000,0.9413775,2.153275,2.073044,0.0279541,-0.03633118,0.9989471,0.09014893,-0.02734375,0.9955444,
Calibration,211223.000,0.9413775,2.147446,2.036377,0.02651978,-0.03659058,0.9989777,0.08908081,-0.02836609,0.9956055,
Calibration,211340.000,0.9413775,2.135315,2.055237,0.02642822,-0.03567505,0.9990082,0.09085083,-0.02919006,0.9954224,
Calibration,211439.000,0.9413775,2.142517,2.071594,0.02664185,-0.03536987,0.9990082,0.08981323,-0.02841187,0.9955444,
Calibration,211556.000,0.9413775,2.145309,2.081604,0.02554321,-0.0355072,0.9990387,0.09129333,-0.02607727,0.9954681,
Calibration,211656.000,0.9413775,2.147751,2.068573,0.02510071,-0.03541565,0.999054,0.09049988,-0.0267334,0.9955292,
Calibration,211764.000,0.9413775,2.145294,2.063446,0.02481079,-0.03536987,0.999054,0.0900116,-0.02676392,0.995575,
Calibration,211881.000,0.9413775,2.153107,2.074448,0.02571106,-0.03518677,0.9990387,0.08992004,-0.0284729,0.9955292,
Calibration,211989.000,0.9413775,2.153336,2.076324,0.02780151,-0.03469849,0.9990082,0.09077454,-0.02636719,0.9955139,
Calibration,212106.000,0.9413775,2.172653,2.09227,0.02110291,-0.03187561,0.9992676,0.09230042,-0.0275116,0.9953461,
Calibration,212214.000,1,2.188385,2.133713,0.02787781,-0.03799438,0.9988861,0.08953857,-0.02864075,0.9955597,
Calibration,212323.000,1,2.21846,2.134674,0.03001404,-0.03189087,0.9990387,0.08947754,-0.02452087,0.9956818,
Calibration,212423.000,1,2.219086,2.128189,0.03121948,-0.03395081,0.9989319,0.09178162,-0.0254364,0.9954529,
Calibration,212531.000,1,2.175827,2.069107,0.02745056,-0.03314209,0.9990692,0.09306335,-0.02638245,0.9953003,
Calibration,212639.000,1,2.128616,2.05484,0.0254364,-0.03521729,0.999054,0.08973694,-0.02633667,0.9956055,
Calibration,212739.000,1,2.120361,2.035782,0.02706909,-0.03642273,0.9989624,0.08848572,-0.02688599,0.9957123,
Calibration,212848.000,1,2.147537,2.033066,0.02684021,-0.03390503,0.999054,0.08979797,-0.02680969,0.9955902,
Calibration,212964.000,1,2.136948,2.030975,0.02459717,-0.03349304,0.9991302,0.09129333,-0.0254364,0.9954834,
Calibration,213072.000,1,2.129837,2.066055,0.02435303,-0.03547668,0.9990692,0.09246826,-0.02426147,0.9954071,
Calibration,213189.000,1,2.140274,2.066757,0.02528381,-0.03678894,0.9989929,0.09384155,-0.02474976,0.9952698,
Calibration,213289.000,1,2.18541,2.070862,0.02362061,-0.0375061,0.9990082,0.09454346,-0.02401733,0.995224,
Calibration,213397.000,1,2.199219,2.071091,0.02146912,-0.03392029,0.9991913,0.09500122,-0.02513123,0.9951477,
Calibration,213497.000,1,2.227829,2.099457,0.02392578,-0.03300476,0.9991608,0.09300232,-0.02426147,0.9953613,
Calibration,213597.000,1,2.260193,2.12059,0.02445984,-0.02882385,0.9992828,0.09318542,-0.02310181,0.9953766,
Calibration,213706.000,1,2.28923,2.137039,0.02345276,-0.0295105,0.9992828,0.09106445,-0.01991272,0.995636,
Calibration,213822.000,1,2.323257,2.197464,0.02264404,-0.02812195,0.9993439,0.09082031,-0.01896667,0.9956818,
Calibration,213922.000,1,2.323639,2.235336,0.01895142,-0.02693176,0.9994507,0.08860779,-0.0173645,0.9959106,
Calibration,214031.000,1,2.32045,2.234665,0.01852417,-0.0269165,0.9994507,0.08917236,-0.01704407,0.9958649,
