Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,94457.000,0,5.455948,5.629105,0.16008,0.08753967,0.9832001,0.1638184,0.0920105,0.9821777,
Calibration,94541.000,0,-1,-1,0,0,0,0,0,0,
Calibration,94624.000,0,-1,5.343842,0,0,0,0.111145,-0.1316681,0.9850311,
Calibration,94707.000,0,5.391983,5.504303,0.09074402,-0.191864,0.9772034,0.1080475,-0.1423492,0.9838867,
Calibration,94791.000,0.05099837,5.519608,5.562225,0.1008148,-0.1513062,0.9833221,0.1018372,-0.1264648,0.9867249,
Calibration,94882.000,0.05099837,5.457413,5.57222,0.1127014,-0.1363831,0.9842072,0.09806824,-0.1263123,0.9871216,
Calibration,94990.000,0.05099837,5.459579,5.571671,0.07949829,-0.1286621,0.9884949,0.09960938,-0.1195984,0.9878082,
Calibration,95090.000,0.05099837,5.361099,5.414337,0.01499939,0.01608276,0.9997559,0.04701233,0.05700684,0.9972534,
Calibration,95182.000,0.05099837,5.201416,5.2005,-0.08049011,0.09619141,0.9920959,0.007568359,0.1244659,0.9921875,
Calibration,95290.000,0.05099837,5.087799,5.136444,-0.08654785,0.1008911,0.9911194,0.01013184,0.1212463,0.992569,
Calibration,95382.000,0.05099837,5.007446,5.034348,-0.09213257,0.09967041,0.9907379,0.01983643,0.119339,0.9926453,
Calibration,95490.000,0.05099837,4.883881,4.940231,-0.09591675,0.09953308,0.990387,0.02589417,0.1167603,0.9928131,
Calibration,95590.000,0.05099837,4.834579,4.902512,-0.100235,0.1030884,0.9895935,0.03215027,0.1217651,0.9920349,
Calibration,95699.000,0.05099837,4.771317,4.844193,0.03970337,-0.1158752,0.9924622,0.1582489,-0.08059692,0.9841003,
Calibration,95799.000,0.05099837,4.789688,4.834976,0.03796387,-0.1129913,0.9928589,0.1720581,-0.09706116,0.9802856,
Calibration,95899.000,0.05099837,4.845871,4.897324,0.03166199,-0.1138458,0.992981,0.1670074,-0.09088135,0.9817505,
Calibration,95999.000,0.05099837,4.928726,4.941849,0.02590942,-0.1156464,0.9929504,0.1717987,-0.08631897,0.9813385,
