Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,1329642.000,0,6.635712,5.171234,0.4661865,0.2259064,0.8553467,0.4025879,-0.1014099,0.9097443,
Calibration,1329725.000,0,6.536942,5.787598,0.488266,0.2362976,0.8400879,0.5085754,0.05409241,0.8592987,
Calibration,1329808.000,0,6.512817,5.484772,0.4785156,0.2294312,0.8475647,0.4083862,0.03245544,0.9122162,
Calibration,1329892.000,0,6.502335,5.77243,0.4707794,0.2272644,0.8524628,0.4376984,-0.06517029,0.8967438,
Calibration,1329975.000,0,6.497253,5.62439,0.4687195,0.2318268,0.8523712,0.4606476,0.0171814,0.8874054,
Calibration,1330058.000,0,6.490784,5.52356,0.4606323,0.230011,0.857254,0.4651337,0.05189514,0.8836975,
Calibration,1330142.000,0,6.481888,5.720978,0.4584656,0.2291718,0.8586426,0.4761658,-0.002487183,0.8793335,
Calibration,1330225.000,0,5.964157,6.078064,0.1756897,0.2028351,0.9633179,0.08544922,0.05773926,0.9946594,
Calibration,1330308.000,0,6.078262,6.014374,0.1690826,0.1968384,0.965744,0.09106445,0.05012512,0.9945679,
Calibration,1330392.000,0,6.125427,5.975357,0.1726379,0.1999664,0.9644623,0.08744812,0.04905701,0.9949493,
Calibration,1330475.000,0,6.122925,5.964645,0.1720886,0.1983337,0.9649048,0.08552551,0.05104065,0.9950256,
Calibration,1330558.000,0,6.074921,5.987915,0.1660614,0.1960449,0.9664154,0.08659363,0.05239868,0.9948578,
Calibration,1330642.000,0,6.515839,6.281021,-0.2336578,0.2107849,0.9491882,-0.3855743,0.08966064,0.9183044,
Calibration,1330725.000,0,6.551956,6.348083,-0.3116302,0.2131348,0.9259796,-0.4331207,0.1003418,0.8957214,
Calibration,1330808.000,0,6.551453,6.361618,-0.3147888,0.2149506,0.9244843,-0.4282532,0.09692383,0.8984375,
Calibration,1330892.000,0,6.568756,6.435913,-0.3180237,0.2181549,0.9226379,-0.4340057,0.09541321,0.8958282,
Calibration,1330975.000,0,6.799835,6.335571,-0.2153168,0.3863373,0.8968658,-0.3517303,0.2569122,0.9001465,
Calibration,1331066.000,0.05099837,6.553986,6.368301,-0.1634827,0.4214172,0.8919983,-0.3040924,0.3076935,0.9015808,
Calibration,1331175.000,0.05099837,6.27771,6.298599,-0.03964233,0.2976379,0.9538422,-0.1617279,0.1948395,0.9674072,
Calibration,1331283.000,0.05099837,6.126862,5.95491,0.05354309,0.2355499,0.9703674,-0.01280212,0.08979797,0.9958649,
Calibration,1331383.000,0.05099837,5.923721,5.785843,0.05502319,0.2264557,0.9724579,-0.0141449,0.08900452,0.9959259,
Calibration,1331483.000,0.05099837,5.510757,5.630249,0.04840088,0.2162933,0.9751129,-0.009567261,0.08181763,0.9965973,
Calibration,1331583.000,0.05099837,5.380066,5.422714,0.04785156,0.2134705,0.975769,-0.01072693,0.08480835,0.9963379,
Calibration,1331683.000,0.05099837,5.189911,5.094437,0.03607178,0.01487732,0.9992371,-0.006072998,-0.09672546,0.995285,
Calibration,1331791.000,0.05099837,5.171906,5.068192,0.0320282,0.0193634,0.9992981,-0.006027222,-0.08644104,0.9962311,
Calibration,1331891.000,0.05099837,5.245621,5.150406,0.02728271,0.02656555,0.9992676,-0.003372192,-0.07804871,0.996933,
Calibration,1331991.000,0.05099837,5.400055,5.225052,0.02632141,0.02749634,0.9992676,-0.02262878,-0.09367371,0.9953308,
Calibration,1332100.000,0.05099837,5.556015,5.281021,-0.0350647,-0.06811523,0.9970551,-0.05131531,-0.1921082,0.9800262,
Calibration,1332191.000,0.05099837,5.617249,5.327621,-0.04017639,-0.05226135,0.997818,-0.06256104,-0.1850433,0.9807281,
Calibration,1332300.000,0.05099837,5.723633,5.310379,-0.04348755,-0.04556274,0.9980011,-0.06169128,-0.1747131,0.9826813,
Calibration,1332408.000,0.05099837,5.689362,5.337097,-0.04833984,-0.04978943,0.9975739,-0.0615387,-0.1707153,0.9833832,
Calibration,1332516.000,0.05099837,5.686844,5.389908,-0.05258179,-0.05258179,0.9972229,-0.06744385,-0.1811676,0.9811249,
Calibration,1332624.000,0.05099837,5.68367,5.472305,-0.05844116,-0.05834961,0.996582,-0.06889343,-0.1979065,0.9777832,
Calibration,1332733.000,0.05099837,5.706009,5.532166,-0.06973267,-0.06057739,0.9957123,-0.06587219,-0.2089386,0.9756927,
Calibration,1332841.000,0.05099837,5.746109,5.553513,-0.07568359,-0.06135559,0.9952393,-0.06663513,-0.2060089,0.9762726,
Calibration,1332949.000,0.05099837,5.778778,5.711334,-0.1804504,-0.04905701,0.9823456,-0.2026215,-0.161972,0.9657593,
Calibration,1333058.000,0.1098479,5.75853,5.748306,-0.1794891,-0.04933167,0.9825134,-0.1977234,-0.1555939,0.9678192,
Calibration,1333166.000,0.1098479,5.718369,5.824661,-0.01994324,0.06469727,0.9976959,-0.02050781,-0.05888367,0.9980469,
Calibration,1333266.000,0.1098479,5.65683,5.693954,-0.02148438,0.06625366,0.9975586,-0.02738953,-0.06407166,0.9975586,
Calibration,1333383.000,0.1098479,5.465179,5.501617,-0.02212524,0.06338501,0.9977417,-0.02514648,-0.06521606,0.9975433,
Calibration,1333483.000,0.1098479,5.022095,4.879196,-0.02632141,0.06404114,0.9975891,-0.03631592,-0.05828857,0.9976349,
Calibration,1333583.000,0.1098479,4.838486,4.679672,-0.03004456,0.06530762,0.997406,-0.04396057,-0.05671692,0.9974213,
Calibration,1333683.000,0.1098479,4.78537,4.678513,-0.03811646,0.06628418,0.9970703,-0.04562378,-0.05804443,0.9972687,
Calibration,1333783.000,0.1098479,4.775726,4.582596,-0.03811646,0.06231689,0.9973145,-0.01921082,-0.06538391,0.9976654,
Calibration,1333891.000,0.1098479,4.83638,4.756821,-0.03662109,0.06512451,0.9971924,-0.04832458,-0.04472351,0.997818,
