Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,1157364.000,0.002333547,4.135956,4.11142,-0.3894806,-0.2411957,0.8888702,-0.3417358,-0.2291718,0.9114075,
Calibration,1157448.000,0.002169703,4.23613,4.076675,-0.3662567,-0.2510529,0.8959961,-0.3335114,-0.2223969,0.9161224,
Calibration,1157531.000,0.00195669,4.20929,4.051407,-0.3401031,-0.2648773,0.902298,-0.295517,-0.2459869,0.923111,
Calibration,1157614.000,0.00195669,4.262604,4.063522,-0.2974396,-0.2944336,0.9081879,-0.2631531,-0.271347,0.9257965,
Calibration,1157698.000,0.001389845,4.20517,4.18869,-0.2842255,-0.2960052,0.911911,-0.2397919,-0.2935181,0.9253845,
Calibration,1157781.000,0.0009653945,4.235001,4.183456,-0.2764587,-0.3028259,0.9120483,-0.2319794,-0.3001556,0.9252319,
Calibration,1157864.000,0.0009828311,4.266037,4.355484,-0.279953,-0.3097839,0.9086456,-0.2407379,-0.3024597,0.9222565,
Calibration,1157948.000,0.001047475,4.395767,4.316895,-0.2878113,-0.3217926,0.9019928,-0.2519531,-0.3046722,0.9185181,
Calibration,1158031.000,0.001076714,4.395889,4.29982,-0.2984161,-0.3262177,0.8969421,-0.2735291,-0.3084717,0.9110413,
Calibration,1158114.000,0.001076714,4.347046,4.01152,-0.06811523,-0.1309204,0.9890442,-0.03825378,-0.1033478,0.9938965,
Calibration,1158198.000,0.001202548,4.420517,4.400482,0.1869659,0.07666016,0.9793549,0.203949,0.09614563,0.9742432,
Calibration,1158281.000,0.0007547834,4.615494,4.156418,0.1268311,0.02894592,0.9914856,0.1259918,0.0435791,0.9910583,
Calibration,1158364.000,0.0002030805,4.538284,4.105499,0.07281494,0.003433228,0.9973297,0.07588196,0.004821777,0.9971008,
Calibration,1158448.000,0.0002030805,4.56189,4.288879,0.009033203,0.001312256,0.9999542,0.03033447,0.001922607,0.999527,
Calibration,1158531.000,0,4.527725,4.31485,-0.02593994,-0.02352905,0.9993744,0.001693726,-0.008392334,0.9999542,
Calibration,1158614.000,0,4.571243,4.376175,-0.04289246,-0.03132629,0.9985809,-0.01443481,-0.01725769,0.9997406,
Calibration,1158698.000,0,4.506958,4.360077,-0.03712463,-0.03814697,0.9985809,-0.02818298,-0.02403259,0.9993134,
Calibration,1158781.000,0,4.559692,4.362946,0.01011658,-0.05450439,0.9984589,0.04202271,-0.04966736,0.997879,
Calibration,1158864.000,2.669397E-05,4.599243,4.459839,0.05836487,-0.09133911,0.9940948,0.06535339,-0.0836792,0.994339,
Calibration,1158947.000,0.00137596,4.798172,4.45491,0.2312775,-0.2641449,0.9363251,0.2685242,-0.2522736,0.9296417,
Calibration,1159031.000,0.001794114,4.65155,4.480316,0.1914063,-0.2410736,0.9514313,0.2410431,-0.2182312,0.9456482,
Calibration,1159114.000,0.001701799,4.745773,4.598892,0.1698761,-0.3257446,0.9300537,0.2411041,-0.3177032,0.9170074,
Calibration,1159197.000,0.001701799,4.746902,4.491638,0.1558685,-0.3083954,0.938385,0.2156982,-0.2793274,0.9356384,
Calibration,1159281.000,0.001798686,4.811218,4.593338,0.1463928,-0.299942,0.9426422,0.213913,-0.272995,0.937912,
Calibration,1159364.000,0.001771665,4.85704,4.651093,0.1535797,-0.3163147,0.9361267,0.2176514,-0.2912292,0.9315491,
Calibration,1159447.000,0.00178244,4.897507,4.669617,0.1541443,-0.3098297,0.9382019,0.2158203,-0.3010864,0.9288483,
Calibration,1159531.000,0.001826911,4.787521,4.675171,0.1365662,-0.3087921,0.9412689,0.2113495,-0.3009338,0.9299164,
Calibration,1159614.000,0.001826911,4.823364,4.61235,0.1363525,-0.3012695,0.9437256,0.2035828,-0.2898407,0.9351654,
Calibration,1159697.000,0.001766626,4.861557,4.582581,0.1374817,-0.2957611,0.9453125,0.2014313,-0.2617798,0.9438629,
Calibration,1159781.000,0.00173646,4.840805,4.676544,0.1291809,-0.2625122,0.9562225,0.1984863,-0.2546844,0.9464264,
Calibration,1159864.000,0.001661084,4.90863,4.661667,0.1253662,-0.2587433,0.9577637,0.1882172,-0.2494812,0.9499054,
Calibration,1159947.000,0.001661084,4.894547,4.672821,0.126358,-0.2400665,0.9624939,0.2080078,-0.2210083,0.9528198,
Calibration,1160031.000,0.00166255,4.888031,4.639526,0.1213074,-0.2311859,0.9653015,0.1979218,-0.2093048,0.9575958,
Calibration,1160114.000,0.001666858,4.924545,4.585052,0.1264496,-0.2311249,0.9646606,0.2006683,-0.2150421,0.9557495,
Calibration,1160197.000,0.00171561,4.941986,4.712326,0.1067657,-0.2965088,0.9490356,0.1899414,-0.2678528,0.9445343,
Calibration,1160281.000,0.00171561,4.87941,4.689972,0.1077271,-0.2950897,0.9493713,0.1835175,-0.2709351,0.944931,
Calibration,1160364.000,0.001734562,4.560715,4.554611,-0.02528381,-0.5508575,0.8342133,0.02642822,-0.4937897,0.8691711,
Calibration,1160447.000,0.001698437,4.620819,4.648346,-0.01246643,-0.4854279,0.874176,0.03572083,-0.4274902,0.9033051,
Calibration,1160530.000,0.001922637,4.710297,4.536896,-0.006530762,-0.4855042,0.8742065,0.05401611,-0.4361115,0.8982544,
Calibration,1160614.000,0.001922637,4.630936,4.60672,0.06361389,-0.436676,0.8973541,0.09220886,-0.3750153,0.9224091,
Calibration,1160697.000,0.002782486,4.657562,4.656128,0.1180573,-0.3213959,0.9395447,0.1649017,-0.2976532,0.9403076,
Calibration,1160780.000,0.003227937,4.612732,4.775528,0.1021423,-0.3850403,0.9172211,0.1621246,-0.3451385,0.9244232,
Calibration,1160864.000,0.002941781,4.921692,4.862045,0.1720886,-0.3670502,0.9141235,0.2430725,-0.3588867,0.9011536,
Calibration,1160947.000,0.001840591,4.797638,4.703857,0.1560211,-0.4171448,0.89534,0.227356,-0.3941956,0.8904572,
Calibration,1161030.000,0.001840591,4.704346,4.478638,0.08178711,-0.3553162,0.9311523,0.1243896,-0.3274078,0.9366455,
Calibration,1161114.000,0.00134847,4.555542,4.726242,0.06352234,-0.3463745,0.9359283,0.122818,-0.3466949,0.9298859,
Calibration,1161197.000,0.0009919372,4.890564,4.65419,0.06814575,-0.0390625,0.9969025,0.07084656,-0.01605225,0.997345,
Calibration,1161280.000,0.0005639076,4.994598,4.607468,0.05438232,-0.01161194,0.9984436,0.07479858,-0.00227356,0.9971924,
Calibration,1161364.000,0,4.904831,4.577972,0.06770325,-0.04119873,0.9968414,0.07473755,-0.03630066,0.9965363,
Calibration,1161447.000,0,4.99411,4.639053,0.06503296,-0.05104065,0.9965668,0.08255005,-0.05834961,0.994873,
Calibration,1161530.000,0,4.955185,4.555618,0.06355286,-0.07345581,0.9952698,0.08291626,-0.06254578,0.9945831,
Calibration,1161614.000,0,4.902695,4.861282,0.05148315,-0.08694458,0.994873,0.08569336,-0.07475281,0.9934998,
Calibration,1161697.000,0,5.034637,4.787079,0.02999878,0.02891541,0.9991302,0.03857422,0.01795959,0.9990845,
Calibration,1161780.000,0,4.935135,4.662384,0.01661682,0.03398132,0.9992828,0.0319519,0.02400208,0.9991913,
Calibration,1161863.000,0,4.957047,4.735245,0.01832581,0.04077148,0.9989929,0.03100586,0.03585815,0.9988708,
Calibration,1161947.000,0,4.936783,4.758377,0.01750183,0.03833008,0.9990997,0.02778625,0.03230286,0.9990845,
Calibration,1162030.000,0,4.870575,4.818222,0.012146,0.03514099,0.9992981,0.02233887,0.03260803,0.9992065,
Calibration,1162113.000,0,4.971436,4.718109,0.01068115,0.03619385,0.9992828,0.01504517,0.02861023,0.9994659,
Calibration,1162197.000,0,4.852173,4.756577,0.005371094,0.04200745,0.9990997,0.008743286,0.03140259,0.9994659,
Calibration,1162280.000,0,4.976196,4.887329,6.103516E-05,0.04586792,0.9989319,0.004577637,0.0279541,0.999588,
Calibration,1162363.000,0,4.941177,4.639084,0.01365662,-0.1138458,0.9933929,0.04621887,-0.1051483,0.9933777,
Calibration,1162447.000,0,4.88353,4.804108,0.06427002,-0.348053,0.935257,0.1163177,-0.3318481,0.9361267,
Calibration,1162530.000,0,5.000488,4.795059,0.05958557,-0.3465729,0.9361115,0.1219482,-0.3319397,0.935379,
Calibration,1162613.000,0,5.008041,4.838318,0.05895996,-0.346283,0.936264,0.1249237,-0.3309021,0.9353485,
Calibration,1162697.000,0,5.004242,4.85994,0.1758423,-0.4806213,0.8591003,0.2385559,-0.4761047,0.846405,
Calibration,1162780.000,0,4.947098,4.69606,0.1593933,-0.492157,0.8557739,0.2281647,-0.4767456,0.8488922,
Calibration,1162863.000,0,4.877151,4.73822,0.1561127,-0.5081177,0.8470154,0.2315979,-0.4747314,0.8490906,
Calibration,1162947.000,0,5.040344,4.7509,0.1629639,-0.4863129,0.8584442,0.2354126,-0.4608002,0.8556976,
Calibration,1163030.000,0.0002669079,5.06041,4.811493,0.1422272,-0.5076294,0.8497467,0.230484,-0.4609528,0.8569641,
Calibration,1163113.000,0.0007797899,5.061249,4.86348,0.1427612,-0.4806061,0.8652344,0.2233734,-0.4354401,0.8720551,
Calibration,1163197.000,0.0008885189,5.033539,4.777756,0.1592712,-0.4458618,0.8808136,0.2282715,-0.4190063,0.8788147,
Calibration,1163280.000,0.0008885189,5.022339,4.836945,0.1608276,-0.4433594,0.8817902,0.2273407,-0.4152679,0.8808136,
Calibration,1163363.000,0.0009774159,5.100677,4.889023,0.1602631,-0.4289856,0.8889618,0.2265625,-0.4060974,0.8852844,
Calibration,1163446.000,0.00108429,5.235428,4.96907,0.1381226,-0.405014,0.9038086,0.199707,-0.407959,0.8908844,
Calibration,1163530.000,0.001110468,5.094116,4.93689,-0.06201172,-0.3661499,0.9284821,0.04020691,-0.3630829,0.9308777,
Calibration,1163613.000,0.001110468,5.063202,4.925888,-0.06488037,-0.3629456,0.9295349,0.04400635,-0.3796234,0.9240875,
Calibration,1163696.000,0.001044739,5.038742,4.915817,-0.06796265,-0.3835144,0.9210205,0.04225159,-0.3865662,0.9212799,
Calibration,1163780.000,0.001002332,5.015015,4.714081,-0.06268311,-0.3872223,0.9198456,0.04321289,-0.3707123,0.9277344,
Calibration,1163863.000,0.0009478274,4.933289,4.845978,-0.05557251,-0.377182,0.9244537,0.05841064,-0.370636,0.9269257,
Calibration,1163946.000,0.0009478274,4.901825,4.726807,-0.05145264,-0.3808594,0.9231873,0.05500793,-0.3614655,0.9307404,
Calibration,1164030.000,0.0009281163,4.827927,4.71936,-0.05111694,-0.3824158,0.9225616,0.05528259,-0.3674622,0.9283752,
Calibration,1164113.000,0.0008944317,4.85051,4.627609,-0.0463562,-0.3798065,0.9238892,0.05732727,-0.3673553,0.928299,
Calibration,1164196.000,0.0009277671,4.824768,4.599686,-0.05535889,-0.3796082,0.9234772,0.05551147,-0.3664703,0.9287567,
Calibration,1164280.000,0.0009396526,4.822433,4.584091,0.06347656,-0.4352264,0.8980713,0.1468048,-0.4124756,0.8990479,
Calibration,1164363.000,0.0009396526,4.918793,4.569763,0.1521301,-0.4897461,0.8584747,0.2290497,-0.4532776,0.8614197,
Calibration,1164446.000,0.0009509965,4.967056,4.571899,0.1530914,-0.4882202,0.8591766,0.2294006,-0.4510498,0.8625031,
Calibration,1164530.000,0.0009584136,4.995834,4.593445,0.1550751,-0.4889221,0.8584137,0.2283783,-0.4434509,0.8666992,
Calibration,1164613.000,0.0009983444,4.922241,4.665604,0.1161957,-0.5025024,0.85672,0.2174835,-0.4775696,0.8512421,
Calibration,1164696.000,0.001013176,4.932129,4.714005,0.1190033,-0.502121,0.8565521,0.217865,-0.4732361,0.8535614,
Calibration,1164780.000,0.001013176,4.957733,4.730972,0.1292877,-0.4989014,0.8569489,0.2151489,-0.4724731,0.8546753,
Calibration,1164863.000,0.001008504,4.995514,4.760315,0.1284637,-0.4999237,0.8564758,0.2169189,-0.472702,0.8540955,
Calibration,1164946.000,0.001042355,5.029953,4.767761,0.1151428,-0.506546,0.8544769,0.2155609,-0.469986,0.8559418,
Calibration,1165029.000,0.001006276,4.993256,4.784897,0.1136627,-0.5040741,0.8561401,0.2155914,-0.4695435,0.8561707,
Calibration,1165113.000,0.001037621,5.002167,4.796219,0.116745,-0.5057678,0.8547211,0.2110443,-0.4680176,0.858139,
Calibration,1165196.000,0.001037621,4.993927,4.815277,0.1181793,-0.5053406,0.8547821,0.2130432,-0.4675446,0.8578949,
Calibration,1165279.000,0,4.992905,4.837189,0.1147156,-0.5014954,0.8575134,0.214859,-0.4694824,0.8563843,
Calibration,1165363.000,0,5.072968,4.836838,0.1178589,-0.5008087,0.8574829,0.203186,-0.4539185,0.8675537,
Calibration,1165446.000,0,4.937546,4.859741,0.1242676,-0.4709778,0.8733368,0.2040253,-0.4330139,0.8779755,
Calibration,1165529.000,0,5.013641,4.886261,0.1265869,-0.460083,0.8787842,0.2061157,-0.4273834,0.880249,
Calibration,1165613.000,0,5.111877,4.733429,-0.08694458,-0.2135925,0.9730377,-0.02604675,-0.1926575,0.9809113,
Calibration,1165696.000,0,5.116409,4.72081,-0.09199524,-0.2068329,0.9740295,-0.02114868,-0.1740417,0.9844971,
Calibration,1165779.000,0.05099837,5.182602,4.643173,-0.09048462,-0.2050476,0.9745483,-0.0294342,-0.1821899,0.9828186,
Calibration,1165863.000,0.05099837,5.17923,4.680786,-0.0887146,-0.2061462,0.9744873,-0.02072144,-0.1855774,0.9824066,
Calibration,1165963.000,0.05099837,5.157028,4.641006,-0.07853699,-0.2092743,0.9746857,-0.02351379,-0.1892853,0.9816284,
Calibration,1166071.000,0.05099837,5.038895,4.661224,-0.07832336,-0.2071991,0.9751434,-0.005981445,-0.1916504,0.9814301,
Calibration,1166171.000,0.05099837,5.016174,4.604706,-0.08447266,-0.2063293,0.974823,-0.002914429,-0.1918182,0.9814148,
Calibration,1166263.000,0.05099837,5.07341,4.56543,-0.08934021,-0.207962,0.9740448,-0.002456665,-0.1838379,0.9829407,
Calibration,1166346.000,0.05099837,4.837372,4.725525,-0.04724121,-0.1646881,0.985199,0.03181458,-0.164505,0.9858551,
Calibration,1166446.000,0.05099837,5.036987,4.755539,-0.04656982,-0.1706848,0.9842224,0.04551697,-0.1721497,0.9840088,
Calibration,1166546.000,0.05099837,5.135239,4.696472,-0.0006713867,-0.2714539,0.9624329,0.05953979,-0.2317657,0.970932,
Calibration,1166646.000,0.05099837,5.149582,4.684021,0.01570129,-0.3925018,0.9196167,0.08535767,-0.3583069,0.9296875,
Calibration,1166754.000,0.05099837,5.179276,4.764252,0.01004028,-0.392868,0.9195251,0.09031677,-0.3517609,0.9317169,
Calibration,1166854.000,0.05099837,5.157211,4.683975,0.006439209,-0.4003601,0.9163208,0.08734131,-0.3585052,0.9294128,
Calibration,1166962.000,0.05099837,5.170563,4.777817,0.009689331,-0.3880157,0.9215851,0.08518982,-0.3640289,0.927475,
Calibration,1167062.000,0.05099837,5.084808,4.784042,-0.008895874,-0.05429077,0.9984741,0.0574646,-0.05796814,0.9966583,
Calibration,1167171.000,0.05099837,5.234726,4.806473,0.001037598,0.01463318,0.9998779,0.03918457,0.002655029,0.9992218,
Calibration,1167271.000,0.05099837,5.30661,4.723724,-0.007843018,0.1148529,0.9933472,0.04624939,0.1152802,0.9922485,
Calibration,1167379.000,0.05099837,5.383377,4.738754,-0.01268005,0.118927,0.9928131,0.03942871,0.1173553,0.9922943,
Calibration,1167487.000,0.05099837,5.378677,4.676804,-0.01197815,0.1167603,0.9930878,0.04627991,0.1116028,0.9926605,
Calibration,1167604.000,0.05099837,5.309509,4.8237,-0.01765442,0.1153259,0.9931641,0.04602051,0.1144714,0.9923553,
Calibration,1167704.000,0.05099837,5.000336,5.002075,-0.0381012,-0.3457794,0.9375305,0.03352356,-0.3522949,0.9352722,
Calibration,1167796.000,0.1098479,5.043869,4.872589,-0.06793213,-0.5796509,0.8120117,0.02958679,-0.5671692,0.8230591,
Calibration,1167896.000,0.1098479,5.126755,4.681534,-0.06108093,-0.5809937,0.8115997,0.02377319,-0.5951843,0.8032227,
Calibration,1167987.000,0.1098479,5.171341,4.661453,-0.0690918,-0.58078,0.8111115,0.01989746,-0.5879059,0.80867,
Calibration,1168087.000,0.1098479,5.201385,4.652527,-0.06694031,-0.5819092,0.8104858,0.01617432,-0.5888062,0.8081055,
Calibration,1168187.000,0.1098479,5.081177,4.845825,0.01535034,-0.08380127,0.9963531,0.04638672,-0.07633972,0.9959869,
Calibration,1168295.000,0.1098479,5.115021,4.8909,0.01237488,-0.07827759,0.9968414,0.070755,-0.07546997,0.9946289,
Calibration,1168395.000,0.1098479,5.194138,4.918549,0.05421448,0.0823822,0.9951172,0.09535217,0.07862854,0.9923248,
Calibration,1168495.000,0.1098479,5.16214,4.87265,0.05026245,0.08969116,0.9946899,0.0909729,0.08732605,0.9920044,
Calibration,1168595.000,0.1098479,5.18866,4.900391,0.05038452,0.08789063,0.9948425,0.08494568,0.08413696,0.9928131,
Calibration,1168704.000,0.1098479,-1,-1,0,0,0,0,0,0,
Calibration,1168804.000,0.1098479,-1,-1,0,0,0,0,0,0,
Calibration,1168904.000,0.1098479,-1,-1,0,0,0,0,0,0,
Calibration,1168995.000,0.1098479,5.300735,4.866684,0.09121704,0.1034698,0.9904327,0.1174164,0.1066589,0.9873352,
Calibration,1169095.000,0.1098479,5.454651,4.941956,0.07662964,0.09733582,0.9922943,0.1309204,0.1015625,0.9861755,
Calibration,1169204.000,0.1098479,5.388702,5.050568,0.07792664,0.09072876,0.9928131,0.1247711,0.08950806,0.9881287,
Calibration,1169295.000,0.1098479,5.374802,5.009903,0.07620239,0.08415222,0.9935303,0.1260986,0.08909607,0.9880066,
Calibration,1169387.000,0.1098479,5.379013,5.039337,0.07583618,0.08508301,0.9934692,0.1258392,0.08734131,0.9881897,
Calibration,1169487.000,0.1098479,5.339462,5.045029,0.06774902,0.08439636,0.9941254,0.1242676,0.08869934,0.988266,
Calibration,1169587.000,0.1098479,5.335327,5.012192,0.06567383,0.08810425,0.9939423,0.1207733,0.0879364,0.9887695,
Calibration,1169695.000,0.1098479,5.305542,4.949921,0.05297852,0.09616089,0.9939423,0.1146698,0.08267212,0.9899445,
Calibration,1169795.000,0.1803238,5.297546,4.90004,0.05436707,0.08848572,0.9945831,0.1123962,0.08392334,0.990097,
Calibration,1169903.000,0.1803238,5.273926,4.94931,0.06010437,0.08659363,0.9944153,0.114975,0.07870483,0.9902344,
Calibration,1170003.000,0.1803238,5.137131,4.8004,0.05833435,0.08764648,0.9944305,0.108551,0.07821655,0.9909973,
Calibration,1170103.000,0.1803238,4.760071,4.421417,0.02885437,0.1288147,0.9912415,0.07847595,0.1147308,0.9902802,
Calibration,1170203.000,0.1803238,4.699127,4.225845,0.02476501,0.1493988,0.9884644,0.07498169,0.1327362,0.9882965,
Calibration,1170303.000,0.1803238,4.620712,4.154694,0.03219604,0.1517487,0.9878845,0.07258606,0.1338348,0.988327,
Calibration,1170412.000,0.1803238,4.561829,4.066437,-0.01647949,0.1783447,0.9838257,0.03886414,0.1521454,0.9875793,
Calibration,1170512.000,0.1803238,4.645172,4.066681,-0.03434753,0.1607208,0.9863892,0.01737976,0.1382751,0.9902344,
Calibration,1170612.000,0.1803238,4.674637,4.364746,-0.03077698,0.1382294,0.9899139,0.01068115,0.1256561,0.9920044,
Calibration,1170712.000,0.1803238,4.601852,4.422745,-0.04206848,0.1307526,0.990509,0.007354736,0.1175232,0.9930267,
Calibration,1170820.000,0.1803238,4.769638,4.387817,-0.06088257,0.1069794,0.9923859,-0.005065918,0.1044922,0.9945068,
Calibration,1170920.000,0.1803238,4.941727,4.603699,-0.07141113,0.1150055,0.9907837,-0.01731873,0.10289,0.9945374,
Calibration,1171028.000,0.1803238,-1,-1,0,0,0,0,0,0,
Calibration,1171136.000,0.1803238,4.95752,4.722672,-0.01031494,0.02142334,0.9997101,0.05757141,0.007720947,0.9983063,
Calibration,1171228.000,0.1803238,4.994995,4.76004,-0.006530762,0.02325439,0.9996948,0.06521606,-0.004119873,0.9978485,
Calibration,1171328.000,0.1803238,5.057907,4.735992,0.005615234,0.02018738,0.9997711,0.05619812,0.009933472,0.9983673,
Calibration,1171436.000,0.1803238,4.958359,4.775604,-0.01359558,0.01390076,0.9998016,0.05548096,-0.006011963,0.9984283,
Calibration,1171536.000,0.1803238,4.993805,4.757248,-0.02301025,0.008682251,0.9996948,0.05133057,-0.006210327,0.9986572,
Calibration,1171636.000,0.1803238,4.985535,4.741516,-0.01577759,0.009170532,0.9998322,0.05125427,-0.01316833,0.9985962,
Calibration,1171736.000,0.2392521,4.919815,4.772919,-0.0164032,0.00819397,0.9998169,0.05519104,-0.01168823,0.9983978,
Calibration,1171845.000,0.2392521,4.961456,4.723755,-0.0216217,0.009185791,0.9997101,0.05683899,-0.01132202,0.9983063,
Calibration,1171945.000,0.2392521,4.923492,4.69635,-0.02627563,0.008377075,0.9996185,0.04975891,-0.01312256,0.9986725,
Calibration,1172061.000,0.2392521,4.835144,4.644897,-0.02767944,0.007171631,0.999588,0.05155945,-0.01678467,0.9985199,
Calibration,1172170.000,0.2392521,4.47644,4.324066,-0.03163147,-0.01097107,0.9994354,0.05067444,-0.01808167,0.9985504,
Calibration,1172278.000,0.2392521,4.37059,4.197342,-0.03390503,-0.01281738,0.9993286,0.05038452,-0.01585388,0.9985962,
Calibration,1172378.000,0.2392521,4.384964,4.085037,-0.03193665,-0.005844116,0.9994659,0.05104065,-0.01251221,0.9986115,
Calibration,1172494.000,0.2392521,4.618729,4.085602,0.1565399,-0.0213623,0.9874268,0.1994476,-0.01257324,0.9798126,
Calibration,1172586.000,0.2392521,4.62355,4.134506,0.1686554,-0.01348877,0.9855804,0.2066498,-0.01841736,0.9782257,
Calibration,1172694.000,0.2392521,4.667496,4.253357,0.1698151,-0.002380371,0.9854584,0.2127686,-0.006439209,0.977066,
Calibration,1172794.000,0.2392521,4.720596,4.289871,0.1716461,-0.006149292,0.9851227,0.2160187,-0.01281738,0.9763031,
Calibration,1172894.000,0.2392521,4.74382,4.338516,0.1687775,-0.007095337,0.9856262,0.2165222,-0.01246643,0.9761963,
Calibration,1172994.000,0.2392521,4.793884,4.343506,0.167038,-0.009246826,0.9859009,0.2138062,-0.01237488,0.9767914,
Calibration,1173094.000,0.2392521,4.865829,4.366592,0.1655884,-0.01235962,0.9861145,0.2119446,-0.01268005,0.9771881,
Calibration,1173194.000,0.2392521,4.89653,4.303146,0.1647491,-0.01174927,0.9862518,0.2050934,-0.01570129,0.9786072,
Calibration,1173303.000,0.2392521,4.942245,4.369797,0.1607819,-0.01649475,0.9868469,0.2092133,-0.0135498,0.9777679,
Calibration,1173411.000,0.2392521,5.011734,4.422806,0.1561279,-0.02030945,0.9875183,0.2081299,-0.01202393,0.9780121,
Calibration,1173511.000,0.2392521,5.032288,4.448196,0.1533966,-0.02005005,0.9879608,0.2069244,-0.01707458,0.9781952,
Calibration,1173619.000,0.2392521,5.071793,4.485413,0.1539001,-0.02290344,0.9878082,0.2032166,-0.02114868,0.9788971,
Calibration,1173719.000,0.29402,5.103912,4.492828,0.1525574,-0.02612305,0.9879456,0.1952209,-0.02735901,0.9803619,
Calibration,1173828.000,0.29402,5.148041,4.547272,0.1503448,-0.02610779,0.9882813,0.2042999,-0.01831055,0.9787292,
Calibration,1173936.000,0.29402,5.140854,4.570557,0.1557007,-0.0262146,0.987442,0.2061768,-0.0163269,0.978363,
Calibration,1174036.000,0.29402,4.981827,4.398804,0.1542816,-0.01695251,0.9878693,0.196701,-0.01948547,0.9802551,
Calibration,1174144.000,0.29402,4.744431,4.234146,0.1508789,-0.02319336,0.988266,0.19487,-0.01780701,0.9806519,
Calibration,1174252.000,0.29402,4.161713,4.056091,-0.04124451,0.007614136,0.999115,0.0357666,0.01248169,0.9992676,
Calibration,1174361.000,0.29402,4.274063,3.971451,-0.07067871,0.02775574,0.9971008,0.002105713,0.01675415,0.9998474,
Calibration,1174477.000,0.29402,4.234695,3.921051,-0.07417297,0.02545166,0.9969177,0.003997803,0.02301025,0.9997253,
Calibration,1174586.000,0.29402,4.268753,3.969879,-0.07568359,0.02507019,0.9968109,0.004318237,0.02148438,0.9997559,
Calibration,1174702.000,0.29402,4.302231,4.075989,-0.06771851,0.02970886,0.9972534,0.005722046,0.02261353,0.9997253,
Calibration,1174811.000,0.29402,4.3759,4.078461,-0.08094788,0.03070068,0.9962311,0.004699707,0.02156067,0.9997559,
Calibration,1174919.000,0.29402,4.386185,4.094452,-0.07850647,0.0276947,0.996521,0.004943848,0.01971436,0.9997864,
Calibration,1175036.000,0.29402,4.374191,4.104218,-0.07809448,0.02555847,0.9966125,0.006408691,0.01977539,0.9997711,
Calibration,1175136.000,0.29402,4.320541,4.124481,-0.07324219,0.01954651,0.9971161,0.009246826,0.01733398,0.9998016,
Calibration,1175252.000,0.29402,4.274963,4.118988,-0.07516479,0.02388,0.9968719,0.01002502,0.01821899,0.9997711,
Calibration,1175369.000,0.29402,4.300751,4.135422,-0.07519531,0.02075195,0.9969482,0.01029968,0.01533508,0.9998169,
Calibration,1175477.000,0.29402,4.470703,4.125534,-0.07737732,0.02087402,0.9967804,0.01237488,0.01348877,0.9998322,
