Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,64412.000,0.05099837,5.166504,5.705521,-0.07183838,-0.0174408,0.9972534,-0.07359314,-0.02528381,0.9969635,
Calibration,64512.000,0.05099837,5.096191,5.678024,-0.06468201,-0.02024841,0.9976959,-0.07598877,-0.02288818,0.9968414,
Calibration,64612.000,0.05099837,5.05365,5.614212,-0.06269836,-0.02488708,0.9977112,-0.07943726,-0.02093506,0.9966125,
Calibration,64703.000,0.05099837,5.012497,5.583328,-0.0594635,-0.02497864,0.9979095,-0.08059692,-0.02427673,0.9964447,
Calibration,64803.000,0.05099837,5.048325,5.564423,-0.05865479,-0.02400208,0.9979858,-0.07791138,-0.02514648,0.9966278,
Calibration,64903.000,0.05099837,5.078384,5.60553,-0.02532959,-0.02182007,0.9994354,-0.03033447,-0.03070068,0.999054,
Calibration,65012.000,0.05099837,5.12674,5.649582,0.02194214,0.002288818,0.9997559,0.006393433,0.003189087,0.9999695,
Calibration,65112.000,0.05099837,5.159882,5.661331,0.03166199,0.01023865,0.9994354,0.006866455,-0.002532959,0.9999695,
Calibration,65220.000,0.05099837,5.14679,5.649307,0.03109741,0.01202393,0.9994354,0.006774902,-0.001113892,0.9999695,
Calibration,65320.000,0.1098479,5.169205,5.638885,0.03146362,0.01074219,0.9994354,0.006835938,-0.00151062,0.9999695,
Calibration,65428.000,0.1098479,5.181274,5.662109,0.02952576,0.01124573,0.9994965,0.006729126,-0.0001220703,0.9999695,
Calibration,65528.000,0.1098479,5.185608,5.685349,0.02687073,0.01016235,0.9995728,0.00692749,0.002212524,0.9999695,
Calibration,65628.000,0.1098479,5.136322,5.621277,0.02786255,0.009216309,0.9995575,0.006698608,0.0005950928,0.9999695,
Calibration,65728.000,0.1098479,5.015594,5.531326,0.02648926,0.007171631,0.9996185,0.005401611,-0.001815796,0.9999695,
Calibration,65828.000,0.1098479,4.809113,5.398285,-0.0005340576,-0.01487732,0.9998779,0.002166748,-0.005081177,0.9999847,
Calibration,65936.000,0.1098479,4.725357,5.316864,-0.003295898,-0.01539612,0.9998627,0.002105713,-0.004074097,0.9999847,
Calibration,66036.000,0.1098479,4.60965,5.224213,-0.004714966,-0.01370239,0.9998932,0.0001373291,-0.004592896,0.9999847,
Calibration,66136.000,0.1098479,4.521637,5.159134,-0.005645752,-0.01454163,0.9998779,-0.0006561279,-0.001480103,0.9999847,
